filename,topic,outlet,article,likes,shares,comments,nv1,proximity,clickbait,direction,personalization,filename_surveycompany
"oil_klassekampen_13_6,7k liker_7 delinger_4 kommentarer_cropped.png",oil,klassekampen,13,"6,7k",7,4,positive,Netherlands,False,oil,False,02618.png
"oil_dagbladet_13_6,7k liker_987 delinger_4 kommentarer_cropped.png",oil,dagbladet,13,"6,7k",987,4,positive,Netherlands,False,oil,False,02623.png
"oil_aftenposten_13_6,7k liker_7 delinger_432 kommentarer_cropped.png",oil,aftenposten,13,"6,7k",7,432,positive,Netherlands,False,oil,False,02635.png
oil_nrk_13_23 liker_987 delinger_4 kommentarer_cropped.png,oil,nrk,13,23,987,4,positive,Netherlands,False,oil,False,02685.png
"oil_nrk_14_6,7k liker_987 delinger_4 kommentarer_cropped.png",oil,nrk,14,"6,7k",987,4,positive,Netherlands,False,NOToil,True,00013.png
oil_klassekampen_14_23 liker_7 delinger_432 kommentarer_cropped.png,oil,klassekampen,14,23,7,432,positive,Netherlands,False,NOToil,True,00066.png
"oil_dagbladet_14_6,7k liker_987 delinger_432 kommentarer_cropped.png",oil,dagbladet,14,"6,7k",987,432,positive,Netherlands,False,NOToil,True,00085.png
oil_nrk_14_23 liker_987 delinger_432 kommentarer_cropped.png,oil,nrk,14,23,987,432,positive,Netherlands,False,NOToil,True,00086.png
oil_resett_14_23 liker_987 delinger_4 kommentarer_cropped.png,oil,resett,14,23,987,4,positive,Netherlands,False,NOToil,True,00175.png
oil_resett_14_23 liker_987 delinger_432 kommentarer_cropped.png,oil,resett,14,23,987,432,positive,Netherlands,False,NOToil,True,00191.png
"oil_vg_14_6,7k liker_987 delinger_432 kommentarer_cropped.png",oil,vg,14,"6,7k",987,432,positive,Netherlands,False,NOToil,True,00212.png
"oil_aftenposten_14_6,7k liker_987 delinger_432 kommentarer_cropped.png",oil,aftenposten,14,"6,7k",987,432,positive,Netherlands,False,NOToil,True,00217.png
"oil_vg_14_6,7k liker_987 delinger_4 kommentarer_cropped.png",oil,vg,14,"6,7k",987,4,positive,Netherlands,False,NOToil,True,00222.png
"oil_nettavisen_14_6,7k liker_987 delinger_4 kommentarer_cropped.png",oil,nettavisen,14,"6,7k",987,4,positive,Netherlands,False,NOToil,True,00361.png
"oil_klassekampen_14_6,7k liker_7 delinger_4 kommentarer_cropped.png",oil,klassekampen,14,"6,7k",7,4,positive,Netherlands,False,NOToil,True,00375.png
oil_klassekampen_14_23 liker_987 delinger_432 kommentarer_cropped.png,oil,klassekampen,14,23,987,432,positive,Netherlands,False,NOToil,True,00429.png
"oil_nrk_14_6,7k liker_7 delinger_432 kommentarer_cropped.png",oil,nrk,14,"6,7k",7,432,positive,Netherlands,False,NOToil,True,00558.png
"oil_resett_14_6,7k liker_7 delinger_4 kommentarer_cropped.png",oil,resett,14,"6,7k",7,4,positive,Netherlands,False,NOToil,True,00583.png
oil_nrk_14_23 liker_7 delinger_432 kommentarer_cropped.png,oil,nrk,14,23,7,432,positive,Netherlands,False,NOToil,True,00584.png
"oil_nettavisen_14_6,7k liker_7 delinger_432 kommentarer_cropped.png",oil,nettavisen,14,"6,7k",7,432,positive,Netherlands,False,NOToil,True,00600.png
"oil_klassekampen_14_6,7k liker_987 delinger_432 kommentarer_cropped.png",oil,klassekampen,14,"6,7k",987,432,positive,Netherlands,False,NOToil,True,00657.png
oil_resett_14_23 liker_7 delinger_432 kommentarer_cropped.png,oil,resett,14,23,7,432,positive,Netherlands,False,NOToil,True,00685.png
"oil_klassekampen_14_6,7k liker_7 delinger_432 kommentarer_cropped.png",oil,klassekampen,14,"6,7k",7,432,positive,Netherlands,False,NOToil,True,00699.png
oil_vg_14_23 liker_987 delinger_432 kommentarer_cropped.png,oil,vg,14,23,987,432,positive,Netherlands,False,NOToil,True,00706.png
oil_dagbladet_14_23 liker_987 delinger_432 kommentarer_cropped.png,oil,dagbladet,14,23,987,432,positive,Netherlands,False,NOToil,True,00709.png
oil_aftenposten_14_23 liker_987 delinger_4 kommentarer_cropped.png,oil,aftenposten,14,23,987,4,positive,Netherlands,False,NOToil,True,00735.png
"oil_aftenposten_14_6,7k liker_987 delinger_4 kommentarer_cropped.png",oil,aftenposten,14,"6,7k",987,4,positive,Netherlands,False,NOToil,True,00925.png
oil_dagbladet_14_23 liker_7 delinger_4 kommentarer_cropped.png,oil,dagbladet,14,23,7,4,positive,Netherlands,False,NOToil,True,01040.png
"oil_nrk_14_6,7k liker_987 delinger_432 kommentarer_cropped.png",oil,nrk,14,"6,7k",987,432,positive,Netherlands,False,NOToil,True,01136.png
oil_klassekampen_14_23 liker_7 delinger_4 kommentarer_cropped.png,oil,klassekampen,14,23,7,4,positive,Netherlands,False,NOToil,True,01192.png
"oil_vg_14_6,7k liker_7 delinger_4 kommentarer_cropped.png",oil,vg,14,"6,7k",7,4,positive,Netherlands,False,NOToil,True,01284.png
oil_dagbladet_14_23 liker_987 delinger_4 kommentarer_cropped.png,oil,dagbladet,14,23,987,4,positive,Netherlands,False,NOToil,True,01295.png
"oil_dagbladet_14_6,7k liker_7 delinger_4 kommentarer_cropped.png",oil,dagbladet,14,"6,7k",7,4,positive,Netherlands,False,NOToil,True,01305.png
oil_nettavisen_14_23 liker_7 delinger_432 kommentarer_cropped.png,oil,nettavisen,14,23,7,432,positive,Netherlands,False,NOToil,True,01327.png
oil_nettavisen_14_23 liker_7 delinger_4 kommentarer_cropped.png,oil,nettavisen,14,23,7,4,positive,Netherlands,False,NOToil,True,01414.png
"oil_resett_14_6,7k liker_987 delinger_4 kommentarer_cropped.png",oil,resett,14,"6,7k",987,4,positive,Netherlands,False,NOToil,True,01433.png
"oil_dagbladet_14_6,7k liker_7 delinger_432 kommentarer_cropped.png",oil,dagbladet,14,"6,7k",7,432,positive,Netherlands,False,NOToil,True,01472.png
"oil_nettavisen_14_6,7k liker_7 delinger_4 kommentarer_cropped.png",oil,nettavisen,14,"6,7k",7,4,positive,Netherlands,False,NOToil,True,01623.png
oil_vg_14_23 liker_7 delinger_432 kommentarer_cropped.png,oil,vg,14,23,7,432,positive,Netherlands,False,NOToil,True,01698.png
oil_klassekampen_14_23 liker_987 delinger_4 kommentarer_cropped.png,oil,klassekampen,14,23,987,4,positive,Netherlands,False,NOToil,True,01722.png
oil_aftenposten_14_23 liker_7 delinger_4 kommentarer_cropped.png,oil,aftenposten,14,23,7,4,positive,Netherlands,False,NOToil,True,01725.png
"oil_resett_14_6,7k liker_987 delinger_432 kommentarer_cropped.png",oil,resett,14,"6,7k",987,432,positive,Netherlands,False,NOToil,True,01830.png
oil_vg_14_23 liker_7 delinger_4 kommentarer_cropped.png,oil,vg,14,23,7,4,positive,Netherlands,False,NOToil,True,01849.png
oil_nrk_14_23 liker_7 delinger_4 kommentarer_cropped.png,oil,nrk,14,23,7,4,positive,Netherlands,False,NOToil,True,01981.png
"oil_nrk_14_6,7k liker_7 delinger_4 kommentarer_cropped.png",oil,nrk,14,"6,7k",7,4,positive,Netherlands,False,NOToil,True,02054.png
"oil_klassekampen_14_6,7k liker_987 delinger_4 kommentarer_cropped.png",oil,klassekampen,14,"6,7k",987,4,positive,Netherlands,False,NOToil,True,02096.png
"oil_aftenposten_14_6,7k liker_7 delinger_4 kommentarer_cropped.png",oil,aftenposten,14,"6,7k",7,4,positive,Netherlands,False,NOToil,True,02098.png
"oil_aftenposten_14_6,7k liker_7 delinger_432 kommentarer_cropped.png",oil,aftenposten,14,"6,7k",7,432,positive,Netherlands,False,NOToil,True,02101.png
oil_resett_14_23 liker_7 delinger_4 kommentarer_cropped.png,oil,resett,14,23,7,4,positive,Netherlands,False,NOToil,True,02149.png
oil_aftenposten_14_23 liker_7 delinger_432 kommentarer_cropped.png,oil,aftenposten,14,23,7,432,positive,Netherlands,False,NOToil,True,02151.png
oil_nettavisen_14_23 liker_987 delinger_4 kommentarer_cropped.png,oil,nettavisen,14,23,987,4,positive,Netherlands,False,NOToil,True,02210.png
oil_vg_14_23 liker_987 delinger_4 kommentarer_cropped.png,oil,vg,14,23,987,4,positive,Netherlands,False,NOToil,True,02245.png
"oil_dagbladet_14_6,7k liker_987 delinger_4 kommentarer_cropped.png",oil,dagbladet,14,"6,7k",987,4,positive,Netherlands,False,NOToil,True,02252.png
"oil_nettavisen_14_6,7k liker_987 delinger_432 kommentarer_cropped.png",oil,nettavisen,14,"6,7k",987,432,positive,Netherlands,False,NOToil,True,02278.png
oil_aftenposten_14_23 liker_987 delinger_432 kommentarer_cropped.png,oil,aftenposten,14,23,987,432,positive,Netherlands,False,NOToil,True,02296.png
"oil_vg_14_6,7k liker_7 delinger_432 kommentarer_cropped.png",oil,vg,14,"6,7k",7,432,positive,Netherlands,False,NOToil,True,02334.png
"oil_resett_14_6,7k liker_7 delinger_432 kommentarer_cropped.png",oil,resett,14,"6,7k",7,432,positive,Netherlands,False,NOToil,True,02336.png
oil_nettavisen_14_23 liker_987 delinger_432 kommentarer_cropped.png,oil,nettavisen,14,23,987,432,positive,Netherlands,False,NOToil,True,02463.png
oil_dagbladet_14_23 liker_7 delinger_432 kommentarer_cropped.png,oil,dagbladet,14,23,7,432,positive,Netherlands,False,NOToil,True,02531.png
oil_nrk_14_23 liker_987 delinger_4 kommentarer_cropped.png,oil,nrk,14,23,987,4,positive,Netherlands,False,NOToil,True,02636.png
"oil_resett_15_6,7k liker_987 delinger_432 kommentarer_cropped.png",oil,resett,15,"6,7k",987,432,positive,Netherlands,False,NOToil,False,00014.png
"oil_klassekampen_15_6,7k liker_987 delinger_4 kommentarer_cropped.png",oil,klassekampen,15,"6,7k",987,4,positive,Netherlands,False,NOToil,False,00129.png
oil_nettavisen_15_23 liker_7 delinger_4 kommentarer_cropped.png,oil,nettavisen,15,23,7,4,positive,Netherlands,False,NOToil,False,00148.png
oil_resett_15_23 liker_7 delinger_4 kommentarer_cropped.png,oil,resett,15,23,7,4,positive,Netherlands,False,NOToil,False,00210.png
"oil_nrk_15_6,7k liker_987 delinger_432 kommentarer_cropped.png",oil,nrk,15,"6,7k",987,432,positive,Netherlands,False,NOToil,False,00228.png
oil_vg_15_23 liker_7 delinger_432 kommentarer_cropped.png,oil,vg,15,23,7,432,positive,Netherlands,False,NOToil,False,00246.png
"oil_klassekampen_15_6,7k liker_7 delinger_432 kommentarer_cropped.png",oil,klassekampen,15,"6,7k",7,432,positive,Netherlands,False,NOToil,False,00293.png
oil_vg_15_23 liker_987 delinger_4 kommentarer_cropped.png,oil,vg,15,23,987,4,positive,Netherlands,False,NOToil,False,00299.png
oil_dagbladet_15_23 liker_987 delinger_4 kommentarer_cropped.png,oil,dagbladet,15,23,987,4,positive,Netherlands,False,NOToil,False,00301.png
oil_nrk_15_23 liker_7 delinger_4 kommentarer_cropped.png,oil,nrk,15,23,7,4,positive,Netherlands,False,NOToil,False,00353.png
oil_aftenposten_15_23 liker_7 delinger_432 kommentarer_cropped.png,oil,aftenposten,15,23,7,432,positive,Netherlands,False,NOToil,False,00390.png
oil_aftenposten_15_23 liker_987 delinger_432 kommentarer_cropped.png,oil,aftenposten,15,23,987,432,positive,Netherlands,False,NOToil,False,00455.png
oil_dagbladet_15_23 liker_7 delinger_432 kommentarer_cropped.png,oil,dagbladet,15,23,7,432,positive,Netherlands,False,NOToil,False,00491.png
oil_resett_15_23 liker_7 delinger_432 kommentarer_cropped.png,oil,resett,15,23,7,432,positive,Netherlands,False,NOToil,False,00503.png
"oil_aftenposten_15_6,7k liker_987 delinger_432 kommentarer_cropped.png",oil,aftenposten,15,"6,7k",987,432,positive,Netherlands,False,NOToil,False,00523.png
oil_aftenposten_15_23 liker_7 delinger_4 kommentarer_cropped.png,oil,aftenposten,15,23,7,4,positive,Netherlands,False,NOToil,False,00526.png
oil_klassekampen_15_23 liker_987 delinger_4 kommentarer_cropped.png,oil,klassekampen,15,23,987,4,positive,Netherlands,False,NOToil,False,00550.png
"oil_aftenposten_15_6,7k liker_7 delinger_432 kommentarer_cropped.png",oil,aftenposten,15,"6,7k",7,432,positive,Netherlands,False,NOToil,False,00589.png
oil_nettavisen_15_23 liker_987 delinger_4 kommentarer_cropped.png,oil,nettavisen,15,23,987,4,positive,Netherlands,False,NOToil,False,00627.png
"oil_resett_15_6,7k liker_7 delinger_432 kommentarer_cropped.png",oil,resett,15,"6,7k",7,432,positive,Netherlands,False,NOToil,False,00659.png
"oil_dagbladet_15_6,7k liker_7 delinger_432 kommentarer_cropped.png",oil,dagbladet,15,"6,7k",7,432,positive,Netherlands,False,NOToil,False,00712.png
"oil_vg_15_6,7k liker_7 delinger_4 kommentarer_cropped.png",oil,vg,15,"6,7k",7,4,positive,Netherlands,False,NOToil,False,00780.png
oil_klassekampen_15_23 liker_7 delinger_432 kommentarer_cropped.png,oil,klassekampen,15,23,7,432,positive,Netherlands,False,NOToil,False,00970.png
"oil_vg_15_6,7k liker_987 delinger_432 kommentarer_cropped.png",oil,vg,15,"6,7k",987,432,positive,Netherlands,False,NOToil,False,01022.png
"oil_nrk_15_6,7k liker_7 delinger_4 kommentarer_cropped.png",oil,nrk,15,"6,7k",7,4,positive,Netherlands,False,NOToil,False,01134.png
"oil_vg_15_6,7k liker_7 delinger_432 kommentarer_cropped.png",oil,vg,15,"6,7k",7,432,positive,Netherlands,False,NOToil,False,01197.png
"oil_dagbladet_15_6,7k liker_987 delinger_432 kommentarer_cropped.png",oil,dagbladet,15,"6,7k",987,432,positive,Netherlands,False,NOToil,False,01300.png
"oil_nettavisen_15_6,7k liker_7 delinger_432 kommentarer_cropped.png",oil,nettavisen,15,"6,7k",7,432,positive,Netherlands,False,NOToil,False,01351.png
"oil_vg_15_6,7k liker_987 delinger_4 kommentarer_cropped.png",oil,vg,15,"6,7k",987,4,positive,Netherlands,False,NOToil,False,01373.png
oil_dagbladet_15_23 liker_7 delinger_4 kommentarer_cropped.png,oil,dagbladet,15,23,7,4,positive,Netherlands,False,NOToil,False,01409.png
oil_resett_15_23 liker_987 delinger_432 kommentarer_cropped.png,oil,resett,15,23,987,432,positive,Netherlands,False,NOToil,False,01416.png
oil_resett_15_23 liker_987 delinger_4 kommentarer_cropped.png,oil,resett,15,23,987,4,positive,Netherlands,False,NOToil,False,01431.png
"oil_dagbladet_15_6,7k liker_7 delinger_4 kommentarer_cropped.png",oil,dagbladet,15,"6,7k",7,4,positive,Netherlands,False,NOToil,False,01437.png
"oil_nrk_15_6,7k liker_987 delinger_4 kommentarer_cropped.png",oil,nrk,15,"6,7k",987,4,positive,Netherlands,False,NOToil,False,01447.png
oil_nrk_15_23 liker_987 delinger_432 kommentarer_cropped.png,oil,nrk,15,23,987,432,positive,Netherlands,False,NOToil,False,01449.png
oil_klassekampen_15_23 liker_987 delinger_432 kommentarer_cropped.png,oil,klassekampen,15,23,987,432,positive,Netherlands,False,NOToil,False,01519.png
"oil_nrk_15_6,7k liker_7 delinger_432 kommentarer_cropped.png",oil,nrk,15,"6,7k",7,432,positive,Netherlands,False,NOToil,False,01619.png
"oil_klassekampen_15_6,7k liker_7 delinger_4 kommentarer_cropped.png",oil,klassekampen,15,"6,7k",7,4,positive,Netherlands,False,NOToil,False,01757.png
"oil_nettavisen_15_6,7k liker_987 delinger_4 kommentarer_cropped.png",oil,nettavisen,15,"6,7k",987,4,positive,Netherlands,False,NOToil,False,01812.png
"oil_resett_15_6,7k liker_987 delinger_4 kommentarer_cropped.png",oil,resett,15,"6,7k",987,4,positive,Netherlands,False,NOToil,False,01872.png
oil_klassekampen_15_23 liker_7 delinger_4 kommentarer_cropped.png,oil,klassekampen,15,23,7,4,positive,Netherlands,False,NOToil,False,01916.png
oil_nrk_15_23 liker_987 delinger_4 kommentarer_cropped.png,oil,nrk,15,23,987,4,positive,Netherlands,False,NOToil,False,01989.png
oil_vg_15_23 liker_7 delinger_4 kommentarer_cropped.png,oil,vg,15,23,7,4,positive,Netherlands,False,NOToil,False,02008.png
"oil_nettavisen_15_6,7k liker_987 delinger_432 kommentarer_cropped.png",oil,nettavisen,15,"6,7k",987,432,positive,Netherlands,False,NOToil,False,02116.png
"oil_aftenposten_15_6,7k liker_7 delinger_4 kommentarer_cropped.png",oil,aftenposten,15,"6,7k",7,4,positive,Netherlands,False,NOToil,False,02139.png
"oil_klassekampen_15_6,7k liker_987 delinger_432 kommentarer_cropped.png",oil,klassekampen,15,"6,7k",987,432,positive,Netherlands,False,NOToil,False,02144.png
oil_nettavisen_15_23 liker_987 delinger_432 kommentarer_cropped.png,oil,nettavisen,15,23,987,432,positive,Netherlands,False,NOToil,False,02186.png
oil_dagbladet_15_23 liker_987 delinger_432 kommentarer_cropped.png,oil,dagbladet,15,23,987,432,positive,Netherlands,False,NOToil,False,02223.png
oil_aftenposten_15_23 liker_987 delinger_4 kommentarer_cropped.png,oil,aftenposten,15,23,987,4,positive,Netherlands,False,NOToil,False,02328.png
oil_nrk_15_23 liker_7 delinger_432 kommentarer_cropped.png,oil,nrk,15,23,7,432,positive,Netherlands,False,NOToil,False,02345.png
"oil_nettavisen_15_6,7k liker_7 delinger_4 kommentarer_cropped.png",oil,nettavisen,15,"6,7k",7,4,positive,Netherlands,False,NOToil,False,02363.png
oil_vg_15_23 liker_987 delinger_432 kommentarer_cropped.png,oil,vg,15,23,987,432,positive,Netherlands,False,NOToil,False,02377.png
"oil_resett_15_6,7k liker_7 delinger_4 kommentarer_cropped.png",oil,resett,15,"6,7k",7,4,positive,Netherlands,False,NOToil,False,02542.png
"oil_dagbladet_15_6,7k liker_987 delinger_4 kommentarer_cropped.png",oil,dagbladet,15,"6,7k",987,4,positive,Netherlands,False,NOToil,False,02568.png
"oil_aftenposten_15_6,7k liker_987 delinger_4 kommentarer_cropped.png",oil,aftenposten,15,"6,7k",987,4,positive,Netherlands,False,NOToil,False,02586.png
oil_nettavisen_15_23 liker_7 delinger_432 kommentarer_cropped.png,oil,nettavisen,15,23,7,432,positive,Netherlands,False,NOToil,False,02682.png
oil_aftenposten_16_23 liker_7 delinger_432 kommentarer_cropped.png,oil,aftenposten,16,23,7,432,neutral,Norway,True,oil,True,00048.png
oil_vg_16_23 liker_7 delinger_4 kommentarer_cropped.png,oil,vg,16,23,7,4,neutral,Norway,True,oil,True,00072.png
oil_aftenposten_16_23 liker_987 delinger_4 kommentarer_cropped.png,oil,aftenposten,16,23,987,4,neutral,Norway,True,oil,True,00131.png
oil_klassekampen_16_23 liker_7 delinger_4 kommentarer_cropped.png,oil,klassekampen,16,23,7,4,neutral,Norway,True,oil,True,00266.png
"oil_klassekampen_16_6,7k liker_7 delinger_4 kommentarer_cropped.png",oil,klassekampen,16,"6,7k",7,4,neutral,Norway,True,oil,True,00317.png
oil_vg_16_23 liker_7 delinger_432 kommentarer_cropped.png,oil,vg,16,23,7,432,neutral,Norway,True,oil,True,00346.png
"oil_resett_16_6,7k liker_987 delinger_432 kommentarer_cropped.png",oil,resett,16,"6,7k",987,432,neutral,Norway,True,oil,True,00359.png
oil_klassekampen_16_23 liker_7 delinger_432 kommentarer_cropped.png,oil,klassekampen,16,23,7,432,neutral,Norway,True,oil,True,00396.png
"oil_vg_16_6,7k liker_7 delinger_4 kommentarer_cropped.png",oil,vg,16,"6,7k",7,4,neutral,Norway,True,oil,True,00445.png
"oil_aftenposten_16_6,7k liker_7 delinger_432 kommentarer_cropped.png",oil,aftenposten,16,"6,7k",7,432,neutral,Norway,True,oil,True,00447.png
oil_dagbladet_16_23 liker_7 delinger_432 kommentarer_cropped.png,oil,dagbladet,16,23,7,432,neutral,Norway,True,oil,True,00497.png
"oil_resett_16_6,7k liker_987 delinger_4 kommentarer_cropped.png",oil,resett,16,"6,7k",987,4,neutral,Norway,True,oil,True,00605.png
"oil_aftenposten_16_6,7k liker_7 delinger_4 kommentarer_cropped.png",oil,aftenposten,16,"6,7k",7,4,neutral,Norway,True,oil,True,00628.png
"oil_nettavisen_16_6,7k liker_987 delinger_432 kommentarer_cropped.png",oil,nettavisen,16,"6,7k",987,432,neutral,Norway,True,oil,True,00691.png
oil_nettavisen_16_23 liker_987 delinger_4 kommentarer_cropped.png,oil,nettavisen,16,23,987,4,neutral,Norway,True,oil,True,00717.png
"oil_vg_16_6,7k liker_987 delinger_4 kommentarer_cropped.png",oil,vg,16,"6,7k",987,4,neutral,Norway,True,oil,True,00805.png
"oil_aftenposten_16_6,7k liker_987 delinger_432 kommentarer_cropped.png",oil,aftenposten,16,"6,7k",987,432,neutral,Norway,True,oil,True,00816.png
oil_aftenposten_16_23 liker_7 delinger_4 kommentarer_cropped.png,oil,aftenposten,16,23,7,4,neutral,Norway,True,oil,True,00825.png
oil_nettavisen_16_23 liker_7 delinger_4 kommentarer_cropped.png,oil,nettavisen,16,23,7,4,neutral,Norway,True,oil,True,00879.png
oil_dagbladet_16_23 liker_987 delinger_432 kommentarer_cropped.png,oil,dagbladet,16,23,987,432,neutral,Norway,True,oil,True,00902.png
oil_resett_16_23 liker_987 delinger_4 kommentarer_cropped.png,oil,resett,16,23,987,4,neutral,Norway,True,oil,True,00913.png
"oil_klassekampen_16_6,7k liker_987 delinger_432 kommentarer_cropped.png",oil,klassekampen,16,"6,7k",987,432,neutral,Norway,True,oil,True,00972.png
"oil_nrk_16_6,7k liker_987 delinger_432 kommentarer_cropped.png",oil,nrk,16,"6,7k",987,432,neutral,Norway,True,oil,True,00992.png
